Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),264
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,543986.59
Extraction Timestamp,20250727_160906
Monthly Income,"12,000.00"
Total Investment Amount,"1,479,095.24"
Total Investment Final Value,"3,322,929.77"
Total Investment Profit After Tax,"966,177.92"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"7,555.95"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"688,903.83"
Weighted Calculation Converged,Yes
