Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,293765.05
Extraction Timestamp,20250727_193639
Monthly Income,"12,000.00"
Total Investment Amount,"1,554,195.97"
Total Investment Final Value,"3,502,578.13"
Total Investment Profit After Tax,"1,017,459.91"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"6,314.72"
Weighted Cost (should be ~0),-0.71
Weighted Investment Profit,"469,803.33"
Weighted Calculation Converged,Yes
