Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),168
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,334484.89
Extraction Timestamp,20250727_154617
Monthly Income,"12,000.00"
Total Investment Amount,"389,691.98"
Total Investment Final Value,"673,974.00"
Total Investment Profit After Tax,"140,455.26"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"8,842.57"
Weighted Cost (should be ~0),-0.35
Weighted Investment Profit,"626,307.67"
Weighted Calculation Converged,Yes
