Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,833446.38
Extraction Timestamp,20250727_231115
Monthly Income,"12,000.00"
Total Investment Amount,"1,073,646.25"
Total Investment Final Value,"2,556,518.95"
Total Investment Profit After Tax,"785,449.12"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"9,927.35"
Weighted Cost (should be ~0),-0.60
Weighted Investment Profit,"1,238,353.15"
Weighted Calculation Converged,Yes
