Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),288
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,398826.82
Extraction Timestamp,20250727_171228
Monthly Income,"12,000.00"
Total Investment Amount,"1,897,801.83"
Total Investment Final Value,"4,800,964.55"
Total Investment Profit After Tax,"1,550,297.17"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"6,349.91"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"558,197.51"
Weighted Calculation Converged,Yes
