Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),108
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,190279.01
Extraction Timestamp,20250727_185253
Monthly Income,"12,000.00"
Total Investment Amount,"46,404.52"
Total Investment Final Value,"53,412.53"
Total Investment Profit After Tax,"3,161.95"
Effective Annual Return After Tax,1.35%
Weighted Monthly Payment (30 years),"8,214.50"
Weighted Cost (should be ~0),-0.89
Weighted Investment Profit,"261,543.67"
Weighted Calculation Converged,Yes
