Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,962727.08
Extraction Timestamp,20250728_000759
Monthly Income,"12,000.00"
Total Investment Amount,"859,044.29"
Total Investment Final Value,"2,307,135.96"
Total Investment Profit After Tax,"779,082.34"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"11,088.97"
Weighted Cost (should be ~0),-0.36
Weighted Investment Profit,"1,596,955.35"
Weighted Calculation Converged,Yes
