Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,575816.76
Extraction Timestamp,20250727_184401
Monthly Income,"12,000.00"
Total Investment Amount,"1,465,661.52"
Total Investment Final Value,"3,527,682.74"
Total Investment Profit After Tax,"1,092,309.54"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"7,967.90"
Weighted Cost (should be ~0),0.01
Weighted Investment Profit,"846,338.49"
Weighted Calculation Converged,Yes
