Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),252
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,285116.95
Extraction Timestamp,20250727_160708
Monthly Income,"12,000.00"
Total Investment Amount,"1,422,745.06"
Total Investment Final Value,"3,303,588.08"
Total Investment Profit After Tax,"984,983.61"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"6,796.68"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"601,255.43"
Weighted Calculation Converged,Yes
