Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,284864.09
Extraction Timestamp,20250727_191457
Monthly Income,"12,000.00"
Total Investment Amount,"275,917.17"
Total Investment Final Value,"416,266.47"
Total Investment Profit After Tax,"67,669.59"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"8,501.68"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"452,082.44"
Weighted Calculation Converged,Yes
