Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),204
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,226295.67
Extraction Timestamp,20250727_185510
Monthly Income,"12,000.00"
Total Investment Amount,"1,131,261.44"
Total Investment Final Value,"2,132,011.30"
Total Investment Profit After Tax,"505,036.40"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"6,341.51"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"316,739.08"
Weighted Calculation Converged,Yes
