Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,131246.99
Extraction Timestamp,20250727_161659
Monthly Income,"12,000.00"
Total Investment Amount,"465,724.40"
Total Investment Final Value,"734,469.36"
Total Investment Profit After Tax,"130,218.36"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"7,148.27"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"262,275.37"
Weighted Calculation Converged,Yes
