Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,628523.26
Extraction Timestamp,20250727_232242
Monthly Income,"12,000.00"
Total Investment Amount,"636,369.33"
Total Investment Final Value,"1,217,888.55"
Total Investment Profit After Tax,"295,491.58"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"9,736.50"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"955,630.76"
Weighted Calculation Converged,Yes
