Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),348
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,668858.95
Extraction Timestamp,20250727_151142
Monthly Income,"12,000.00"
Total Investment Amount,"1,618,291.95"
Total Investment Final Value,"5,970,956.90"
Total Investment Profit After Tax,"2,440,817.94"
Effective Annual Return After Tax,4.08%
Weighted Monthly Payment (30 years),"8,831.69"
Weighted Cost (should be ~0),0.35
Weighted Investment Profit,"1,557,708.40"
Weighted Calculation Converged,Yes
