Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),132
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,341086.15
Extraction Timestamp,20250727_191425
Monthly Income,"12,000.00"
Total Investment Amount,"140,550.62"
Total Investment Final Value,"175,305.19"
Total Investment Profit After Tax,"16,053.85"
Effective Annual Return After Tax,1.74%
Weighted Monthly Payment (30 years),"8,926.98"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"447,701.21"
Weighted Calculation Converged,Yes
