Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),360
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,442126.41
Extraction Timestamp,20250727_161410
Monthly Income,"12,000.00"
Total Investment Amount,"2,387,643.33"
Total Investment Final Value,"8,399,020.75"
Total Investment Profit After Tax,"3,372,778.61"
Effective Annual Return After Tax,3.78%
Weighted Monthly Payment (30 years),"6,471.96"
Weighted Cost (should be ~0),0.62
Weighted Investment Profit,"932,357.28"
Weighted Calculation Converged,Yes
