Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),192
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,216551.18
Extraction Timestamp,20250727_172810
Monthly Income,"12,000.00"
Total Investment Amount,"780,284.03"
Total Investment Final Value,"1,492,575.59"
Total Investment Profit After Tax,"358,494.15"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"7,502.50"
Weighted Cost (should be ~0),0.88
Weighted Investment Profit,"523,716.85"
Weighted Calculation Converged,Yes
