Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),108
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,148672.05
Extraction Timestamp,20250727_190959
Monthly Income,"12,000.00"
Total Investment Amount,"8,890.40"
Total Investment Final Value,"13,713.36"
Total Investment Profit After Tax,"2,302.48"
Effective Annual Return After Tax,4.26%
Weighted Monthly Payment (30 years),"8,318.17"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"287,109.97"
Weighted Calculation Converged,Yes
