Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,294918.60
Extraction Timestamp,20250727_181708
Monthly Income,"12,000.00"
Total Investment Amount,"1,575,806.69"
Total Investment Final Value,"4,090,481.01"
Total Investment Profit After Tax,"1,340,618.70"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"6,891.72"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"736,193.16"
Weighted Calculation Converged,Yes
