Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),240
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,351140.51
Extraction Timestamp,20250727_183946
Monthly Income,"12,000.00"
Total Investment Amount,"1,271,827.67"
Total Investment Final Value,"2,768,176.72"
Total Investment Profit After Tax,"775,809.23"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"7,189.96"
Weighted Cost (should be ~0),0.51
Weighted Investment Profit,"608,172.84"
Weighted Calculation Converged,Yes
