Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,296952.06
Extraction Timestamp,20250727_225943
Monthly Income,"12,000.00"
Total Investment Amount,"367,665.39"
Total Investment Final Value,"591,506.07"
Total Investment Profit After Tax,"109,227.12"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"8,475.94"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"504,334.64"
Weighted Calculation Converged,Yes
