Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,642811.89
Extraction Timestamp,20250727_180320
Monthly Income,"12,000.00"
Total Investment Amount,"483,241.70"
Total Investment Final Value,"991,335.49"
Total Investment Profit After Tax,"260,189.66"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"10,398.74"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"1,108,757.39"
Weighted Calculation Converged,Yes
