Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),228
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,275868.54
Extraction Timestamp,20250728_085320
Monthly Income,"12,000.00"
Total Investment Amount,"1,217,811.40"
Total Investment Final Value,"2,559,579.94"
Total Investment Profit After Tax,"690,435.66"
Effective Annual Return After Tax,3.47%
Weighted Monthly Payment (30 years),"6,864.47"
Weighted Cost (should be ~0),-0.69
Weighted Investment Profit,"518,187.91"
Weighted Calculation Converged,Yes
