Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),216
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,256056.11
Extraction Timestamp,20250728_083722
Monthly Income,"12,000.00"
Total Investment Amount,"1,131,439.84"
Total Investment Final Value,"2,267,252.49"
Total Investment Profit After Tax,"579,297.56"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"6,786.44"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"460,560.61"
Weighted Calculation Converged,Yes
