Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),192
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,279093.75
Extraction Timestamp,20250727_154651
Monthly Income,"12,000.00"
Total Investment Amount,"921,959.20"
Total Investment Final Value,"1,650,206.96"
Total Investment Profit After Tax,"363,986.38"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"6,989.65"
Weighted Cost (should be ~0),0.58
Weighted Investment Profit,"382,041.37"
Weighted Calculation Converged,Yes
