Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),204
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,510557.55
Extraction Timestamp,20250728_090539
Monthly Income,"12,000.00"
Total Investment Amount,"723,886.05"
Total Investment Final Value,"1,314,010.20"
Total Investment Profit After Tax,"296,701.23"
Effective Annual Return After Tax,3.09%
Weighted Monthly Payment (30 years),"8,778.99"
Weighted Cost (should be ~0),-1.00
Weighted Investment Profit,"724,112.96"
Weighted Calculation Converged,Yes
