Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),216
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,552840.39
Extraction Timestamp,20250727_182134
Monthly Income,"12,000.00"
Total Investment Amount,"943,093.51"
Total Investment Final Value,"1,721,960.14"
Total Investment Profit After Tax,"392,943.47"
Effective Annual Return After Tax,2.95%
Weighted Monthly Payment (30 years),"8,346.42"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"648,906.10"
Weighted Calculation Converged,Yes
