Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),180
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,480966.44
Extraction Timestamp,20250727_193643
Monthly Income,"12,000.00"
Total Investment Amount,"512,019.24"
Total Investment Final Value,"830,839.85"
Total Investment Profit After Tax,"156,867.86"
Effective Annual Return After Tax,2.83%
Weighted Monthly Payment (30 years),"8,962.82"
Weighted Cost (should be ~0),0.93
Weighted Investment Profit,"647,981.69"
Weighted Calculation Converged,Yes
