Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),132
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,281766.82
Extraction Timestamp,20250727_180040
Monthly Income,"12,000.00"
Total Investment Amount,"195,618.31"
Total Investment Final Value,"266,415.18"
Total Investment Profit After Tax,"33,461.65"
Effective Annual Return After Tax,2.45%
Weighted Monthly Payment (30 years),"8,469.03"
Weighted Cost (should be ~0),0.92
Weighted Investment Profit,"388,382.61"
Weighted Calculation Converged,Yes
