Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),336
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,501094.28
Extraction Timestamp,20250727_163236
Monthly Income,"12,000.00"
Total Investment Amount,"1,831,413.91"
Total Investment Final Value,"6,166,479.39"
Total Investment Profit After Tax,"2,406,113.28"
Effective Annual Return After Tax,3.91%
Weighted Monthly Payment (30 years),"7,724.48"
Weighted Cost (should be ~0),0.79
Weighted Investment Profit,"1,200,586.88"
Weighted Calculation Converged,Yes
