Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),288
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,936350.60
Extraction Timestamp,20250727_235355
Monthly Income,"12,000.00"
Total Investment Amount,"951,354.38"
Total Investment Final Value,"2,483,525.65"
Total Investment Profit After Tax,"822,132.90"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"10,744.69"
Weighted Cost (should be ~0),-0.57
Weighted Investment Profit,"1,504,645.04"
Weighted Calculation Converged,Yes
