Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),360
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1513164.19
Extraction Timestamp,20250729_020050
Monthly Income,"12,000.00"
Total Investment Amount,"970,508.53"
Total Investment Final Value,"4,877,851.13"
Total Investment Profit After Tax,"2,238,195.46"
Effective Annual Return After Tax,4.95%
Weighted Monthly Payment (30 years),"11,367.69"
Weighted Cost (should be ~0),0.99
Weighted Investment Profit,"2,519,007.60"
Weighted Calculation Converged,Yes
