Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,230389.15
Extraction Timestamp,20250727_175707
Monthly Income,"12,000.00"
Total Investment Amount,"647,584.39"
Total Investment Final Value,"1,083,564.66"
Total Investment Profit After Tax,"214,521.39"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"7,336.55"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"368,415.71"
Weighted Calculation Converged,Yes
