Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),252
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,253437.29
Extraction Timestamp,20250727_172736
Monthly Income,"12,000.00"
Total Investment Amount,"1,454,424.72"
Total Investment Final Value,"3,389,261.74"
Total Investment Profit After Tax,"1,013,542.39"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"6,602.44"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"569,575.20"
Weighted Calculation Converged,Yes
