Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),120
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,183852.93
Extraction Timestamp,20250727_225337
Monthly Income,"12,000.00"
Total Investment Amount,"193,174.75"
Total Investment Final Value,"261,720.93"
Total Investment Profit After Tax,"32,282.62"
Effective Annual Return After Tax,2.65%
Weighted Monthly Payment (30 years),"7,769.00"
Weighted Cost (should be ~0),0.30
Weighted Investment Profit,"246,825.55"
Weighted Calculation Converged,Yes
