Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,285501.25
Extraction Timestamp,20250727_223933
Monthly Income,"12,000.00"
Total Investment Amount,"1,874,383.53"
Total Investment Final Value,"4,598,647.31"
Total Investment Profit After Tax,"1,445,153.48"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"5,818.95"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"437,617.37"
Weighted Calculation Converged,Yes
