Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),228
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,330889.75
Extraction Timestamp,20250727_152227
Monthly Income,"12,000.00"
Total Investment Amount,"1,303,382.79"
Total Investment Final Value,"2,636,428.57"
Total Investment Profit After Tax,"683,179.62"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"6,661.03"
Weighted Cost (should be ~0),0.31
Weighted Investment Profit,"432,617.52"
Weighted Calculation Converged,Yes
