Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),144
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,377649.94
Extraction Timestamp,20250728_002920
Monthly Income,"12,000.00"
Total Investment Amount,"287,460.81"
Total Investment Final Value,"387,310.36"
Total Investment Profit After Tax,"47,092.53"
Effective Annual Return After Tax,2.16%
Weighted Monthly Payment (30 years),"8,624.42"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"440,538.87"
Weighted Calculation Converged,Yes
