Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),108
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,169121.30
Extraction Timestamp,20250727_154343
Monthly Income,"12,000.00"
Total Investment Amount,"33,152.57"
Total Investment Final Value,"38,887.83"
Total Investment Profit After Tax,"2,603.19"
Effective Annual Return After Tax,1.53%
Weighted Monthly Payment (30 years),"8,207.94"
Weighted Cost (should be ~0),0.44
Weighted Investment Profit,"265,601.68"
Weighted Calculation Converged,Yes
