Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),204
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,579623.43
Extraction Timestamp,20250727_171004
Monthly Income,"12,000.00"
Total Investment Amount,"500,597.99"
Total Investment Final Value,"946,082.03"
Total Investment Profit After Tax,"225,228.80"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"9,872.61"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"947,401.11"
Weighted Calculation Converged,Yes
