Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),288
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,559718.88
Extraction Timestamp,20250727_192351
Monthly Income,"12,000.00"
Total Investment Amount,"1,644,784.87"
Total Investment Final Value,"4,137,284.08"
Total Investment Profit After Tax,"1,330,648.21"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"7,599.71"
Weighted Cost (should be ~0),-0.71
Weighted Investment Profit,"811,214.43"
Weighted Calculation Converged,Yes
