Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),192
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,177618.40
Extraction Timestamp,20250727_160117
Monthly Income,"12,000.00"
Total Investment Amount,"966,764.46"
Total Investment Final Value,"1,786,897.70"
Total Investment Profit After Tax,"411,358.97"
Effective Annual Return After Tax,3.40%
Weighted Monthly Payment (30 years),"6,552.62"
Weighted Cost (should be ~0),-0.98
Weighted Investment Profit,"337,234.56"
Weighted Calculation Converged,Yes
