Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),144
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,402161.07
Extraction Timestamp,20250727_191650
Monthly Income,"12,000.00"
Total Investment Amount,"158,620.19"
Total Investment Final Value,"209,752.65"
Total Investment Profit After Tax,"24,042.92"
Effective Annual Return After Tax,2.02%
Weighted Monthly Payment (30 years),"9,378.87"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"569,380.42"
Weighted Calculation Converged,Yes
