Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),156
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,268489.31
Extraction Timestamp,20250727_181756
Monthly Income,"12,000.00"
Total Investment Amount,"335,802.20"
Total Investment Final Value,"564,053.94"
Total Investment Profit After Tax,"111,895.48"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"8,587.35"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"536,197.55"
Weighted Calculation Converged,Yes
