Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),192
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,446651.25
Extraction Timestamp,20250727_192105
Monthly Income,"12,000.00"
Total Investment Amount,"594,672.51"
Total Investment Final Value,"1,067,407.47"
Total Investment Profit After Tax,"236,515.10"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"8,836.14"
Weighted Cost (should be ~0),0.41
Weighted Investment Profit,"709,327.90"
Weighted Calculation Converged,Yes
