Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),216
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,471257.94
Extraction Timestamp,20250727_173614
Monthly Income,"12,000.00"
Total Investment Amount,"972,109.56"
Total Investment Final Value,"1,840,588.57"
Total Investment Profit After Tax,"440,259.32"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"7,998.56"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"619,890.26"
Weighted Calculation Converged,Yes
