Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),192
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,392958.83
Extraction Timestamp,20250727_162323
Monthly Income,"12,000.00"
Total Investment Amount,"780,218.43"
Total Investment Final Value,"1,365,604.74"
Total Investment Profit After Tax,"291,837.77"
Effective Annual Return After Tax,3.08%
Weighted Monthly Payment (30 years),"7,903.32"
Weighted Cost (should be ~0),0.13
Weighted Investment Profit,"523,781.70"
Weighted Calculation Converged,Yes
