Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),300
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,643279.04
Extraction Timestamp,20250727_230643
Monthly Income,"12,000.00"
Total Investment Amount,"1,507,473.88"
Total Investment Final Value,"4,118,322.45"
Total Investment Profit After Tax,"1,409,932.33"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"8,472.42"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"1,092,526.31"
Weighted Calculation Converged,Yes
