Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),216
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,322439.64
Extraction Timestamp,20250727_160647
Monthly Income,"12,000.00"
Total Investment Amount,"1,120,927.85"
Total Investment Final Value,"2,193,448.91"
Total Investment Profit After Tax,"545,664.80"
Effective Annual Return After Tax,3.30%
Weighted Monthly Payment (30 years),"7,004.09"
Weighted Cost (should be ~0),-0.45
Weighted Investment Profit,"471,071.70"
Weighted Calculation Converged,Yes
