Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,338715.74
Extraction Timestamp,20250728_084032
Monthly Income,"12,000.00"
Total Investment Amount,"1,702,762.54"
Total Investment Final Value,"4,240,521.74"
Total Investment Profit After Tax,"1,348,222.85"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"6,554.76"
Weighted Cost (should be ~0),-0.77
Weighted Investment Profit,"609,236.70"
Weighted Calculation Converged,Yes
