Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),120
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,244753.74
Extraction Timestamp,20250727_175747
Monthly Income,"12,000.00"
Total Investment Amount,"76,451.90"
Total Investment Final Value,"94,415.54"
Total Investment Profit After Tax,"8,278.77"
Effective Annual Return After Tax,1.83%
Weighted Monthly Payment (30 years),"8,605.94"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"364,191.73"
Weighted Calculation Converged,Yes
