Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),264
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,703194.94
Extraction Timestamp,20250728_092212
Monthly Income,"12,000.00"
Total Investment Amount,"1,130,646.49"
Total Investment Final Value,"2,580,032.76"
Total Investment Profit After Tax,"761,311.52"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"9,177.43"
Weighted Cost (should be ~0),-0.48
Weighted Investment Profit,"1,037,353.04"
Weighted Calculation Converged,Yes
