Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),336
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,811513.60
Extraction Timestamp,20250728_104054
Monthly Income,"12,000.00"
Total Investment Amount,"2,066,041.08"
Total Investment Final Value,"5,891,991.66"
Total Investment Profit After Tax,"2,094,798.07"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"7,974.63"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"965,959.11"
Weighted Calculation Converged,Yes
