Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,581613.78
Extraction Timestamp,20250727_155124
Monthly Income,"12,000.00"
Total Investment Amount,"1,078,954.18"
Total Investment Final Value,"2,661,988.09"
Total Investment Profit After Tax,"837,420.19"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"9,043.79"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"1,089,045.56"
Weighted Calculation Converged,Yes
