Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,661288.91
Extraction Timestamp,20250727_230827
Monthly Income,"12,000.00"
Total Investment Amount,"753,441.78"
Total Investment Final Value,"1,496,780.63"
Total Investment Profit After Tax,"380,658.20"
Effective Annual Return After Tax,3.20%
Weighted Monthly Payment (30 years),"9,649.40"
Weighted Cost (should be ~0),-0.66
Weighted Investment Profit,"982,557.56"
Weighted Calculation Converged,Yes
