Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),264
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,332436.25
Extraction Timestamp,20250727_181934
Monthly Income,"12,000.00"
Total Investment Amount,"1,690,645.58"
Total Investment Final Value,"3,937,241.34"
Total Investment Profit After Tax,"1,181,421.26"
Effective Annual Return After Tax,3.42%
Weighted Monthly Payment (30 years),"6,253.99"
Weighted Cost (should be ~0),0.47
Weighted Investment Profit,"477,354.90"
Weighted Calculation Converged,Yes
