Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,487567.78
Extraction Timestamp,20250727_200115
Monthly Income,"12,000.00"
Total Investment Amount,"1,629,648.59"
Total Investment Final Value,"3,913,582.32"
Total Investment Profit After Tax,"1,209,308.94"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"7,185.26"
Weighted Cost (should be ~0),0.65
Weighted Investment Profit,"682,352.06"
Weighted Calculation Converged,Yes
