Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),180
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,439143.28
Extraction Timestamp,20250728_085042
Monthly Income,"12,000.00"
Total Investment Amount,"553,842.41"
Total Investment Final Value,"916,113.60"
Total Investment Profit After Tax,"178,716.44"
Effective Annual Return After Tax,2.95%
Weighted Monthly Payment (30 years),"8,666.62"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"606,157.49"
Weighted Calculation Converged,Yes
