Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),252
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,335464.32
Extraction Timestamp,20250727_191646
Monthly Income,"12,000.00"
Total Investment Amount,"1,444,967.58"
Total Investment Final Value,"3,281,377.80"
Total Investment Profit After Tax,"959,776.69"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"6,831.60"
Weighted Cost (should be ~0),-0.47
Weighted Investment Profit,"579,031.95"
Weighted Calculation Converged,Yes
