Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),180
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,401504.53
Extraction Timestamp,20250727_191733
Monthly Income,"12,000.00"
Total Investment Amount,"473,740.49"
Total Investment Final Value,"832,311.57"
Total Investment Profit After Tax,"178,254.90"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"8,941.46"
Weighted Cost (should be ~0),-0.97
Weighted Investment Profit,"686,258.54"
Weighted Calculation Converged,Yes
