Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),240
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,341216.00
Extraction Timestamp,20250727_180201
Monthly Income,"12,000.00"
Total Investment Amount,"1,334,361.03"
Total Investment Final Value,"2,874,786.86"
Total Investment Profit After Tax,"797,813.54"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"6,919.48"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"545,638.87"
Weighted Calculation Converged,Yes
