Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),216
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,350607.24
Extraction Timestamp,20250727_181851
Monthly Income,"12,000.00"
Total Investment Amount,"940,034.30"
Total Investment Final Value,"1,902,502.15"
Total Investment Profit After Tax,"491,468.86"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"7,821.82"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"651,965.50"
Weighted Calculation Converged,Yes
