Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,428776.04
Extraction Timestamp,20250727_193720
Monthly Income,"12,000.00"
Total Investment Amount,"737,393.82"
Total Investment Final Value,"1,400,554.28"
Total Investment Profit After Tax,"335,140.50"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"8,500.21"
Weighted Cost (should be ~0),-0.40
Weighted Investment Profit,"710,605.78"
Weighted Calculation Converged,Yes
