Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),324
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,1131832.09
Extraction Timestamp,20250728_000917
Monthly Income,"12,000.00"
Total Investment Amount,"1,010,535.70"
Total Investment Final Value,"3,176,079.05"
Total Investment Profit After Tax,"1,194,042.81"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"11,412.29"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"1,877,464.14"
Weighted Calculation Converged,Yes
